Label,text,text_norm
0,Eh eh kita kita pada ke club yuk buat yang gak pernah ke club😂😂😂😂 yang surabaya reply yak😂😂😂,eh eh kita kita pada ke club yuk buat yang gak pernah ke club <laugh> <laugh> <laugh> <laugh> yang surabaya reply yak <laugh> <laugh> <laugh>
0,Phoenix PIK is a fine dining club,phoenix pik is a fine dining club
0,"Umpatan antar teman dekat sudah biasa emang gitu,teman tongkrongan akrab,,, kayak bhsa surabaya(maaf ya) cok,, dalam imbuhan kata2 itu biasa,kayak nanya teman gitu.. Wes mangan a cok.. Gitu sudah biasa,,",umpatan antar teman dekat sudah biasa emang gitu teman tongkrongan akrab kayak bhsa surabaya maaf ya cok dalam imbuhan kata2 itu biasa kayak nanya teman gitu wes mangan a cok gitu sudah biasa
0,Ini debeessstttt🎉🎉🎉🎉,ini debeesstt
0,King kita disini guysss,king kita disini guyss
0,aloy si duta klarifikasi 😂,aloy si duta klarifikasi <laugh>
0,Seumur hidup ngerasa _ gblk 😂😂😂😂😂,seumur hidup ngerasa _ gblk <laugh> <laugh> <laugh> <laugh> <laugh>
0,Gk prnh ke club tp thanks aloy dah mmberi gmbaran ttg club.. 😂,gk prnh ke club tp thanks aloy dah mmberi gmbaran ttg club <laugh>
0,0:57 cara bang radit meregain edgar gak berubah dari jaman edgar masih bocil 😂,0 57 cara bang radit meregain edgar gak berubah dari jaman edgar masih bocil <laugh>
0,aloy aloy aloy aloy (dengan nada),aloy aloy aloy aloy dengan nada
0,bau bau trending nih,bau bau trending nih
0,pas topi nya miring pecah bgt liat muka aloy🤣🤣😭😭,pas topi nya miring pecah bgt liat muka aloy <laugh> <laugh>
0,Aloy di mana2 anjeng,aloy di mana2 anjeng
0,YAALLAHHHH NGAKAKKKK😂😂😂,yaallahh ngakakk <laugh> <laugh> <laugh>
0,Kirain aloy ini yg main di.cek.toko sebelah😅😂,kirain aloy ini yg main di cek toko sebelah <laugh>
0,😂😂 klarifikasi mulu aloy 🕺🏻🤣,<laugh> <laugh> klarifikasi mulu aloy <laugh>
0,"Emang sih aloy udah darah sih nyebutnya, udah entertaiment",emang sih aloy udah darah sih nyebutnya udah entertaiment
0,Berdua2 klarifikasi terus ye. Wkwkwkwk,berdua2 klarifikasi terus ye wkwkwkwk
0,mirip indra frimawan podkes nya 😂😂,mirip indra frimawan podkes nya <laugh> <laugh>
0,Bang Radit Mood banget sama King Aloy .,bang radit mood banget sama king aloy
0,"Radit sngaja bgtu buat mancing aloy biar lucu😂
Gk mungkin skelas raditya dika gk tau soal khidupan malam",radit sngaja bgtu buat mancing aloy biar lucu <laugh> gk mungkin skelas raditya dika gk tau soal khidupan malam
0,gong banget anjr eps ini seru bangettttt,gong banget anjr eps ini seru bangett
0,Tiba2 inter milan ye 😅,tiba2 inter milan ye
0,"Sepertinya saya teraloy aloy guys 😂 btw gue tau BREVY dan etika pacaran karena nonton podcast aloy , sampai ikutin kasus erika 😂",sepertinya saya teraloy aloy guys <laugh> btw gue tau brevy dan etika pacaran karena nonton podcast aloy sampai ikutin kasus erika <laugh>
0,"Loy, nabung loy. Jangan baok mulu kecuali gratisan 😂",loy nabung loy jangan baok mulu kecuali gratisan <laugh>
0,Si aloy dari topinya bener sampe menceng2 perkara jelasin dunia malam ke bang radit😂😂,si aloy dari topinya bener sampe menceng2 perkara jelasin dunia malam ke bang radit <laugh> <laugh>
0,aloyyyy ngakakkkkkk😭😭😭😭😭😭😭,aloyy ngakakk
0,Ku lihat2 mirip ust. Maulana *jama'aaahh... ih jamaah 😂,ku lihat2 mirip ust maulana jama aahh ih jamaah <laugh>
0,"Aloy vs rigen 
Tambah frimawan",aloy vs rigen tambah frimawan
0,Hoodienya aloy cakep😅,hoodienya aloy cakep
0,"radit pinter banget mancing2 nya, jdi ngakak terus 😂😂😂",radit pinter banget mancing2 nya jdi ngakak terus <laugh> <laugh> <laugh>
0,Aloy = El klarifikasi 😂😂😂,aloy el klarifikasi <laugh> <laugh> <laugh>
0,"ALOY, anjer ini lucu banget woy!!! sebuah tutorial yg lucu wey. tp mukanya Aloy bisa jd meme banget pula disini",aloy anjer ini lucu banget woy sebuah tutorial yg lucu wey tp mukanya aloy bisa jd meme banget pula disini
0,agak mirip sama yono bakri,agak mirip sama yono bakri
0,"Aloy = Humble

Aura famous tapi ngerasa biasa aja 👍🏻",aloy humble aura famous tapi ngerasa biasa aja
0,baru awal udah ngakak😂,baru awal udah ngakak <laugh>
0,"radit bandel nya telat nih ,udh berkeluarga baru mau belajar ke club😂😂",radit bandel nya telat nih udh berkeluarga baru mau belajar ke club <laugh> <laugh>
0,"gw nntonya udh 2 kali, tetap ngakak😭🤣🤣🤣🙏",gw nntonya udh 2 kali tetap ngakak <laugh> <laugh> <laugh> <hand>
0,Seru banget nonton ampe kelar,seru banget nonton ampe kelar
1,"Keren parah! 🔥ISTANABET 𝟏𝟕🔥, video ini bikin saya kagum sama kedalaman materinya. Terus berkarya ya!",keren parah <hype> istanabet 17 <hype> video ini bikin saya kagum sama kedalaman materinya terus berkarya ya
1,"Top banget! 𝑰𝑺𝑻𝑨𝑵𝑨𝑩𝑬𝑻17❤️, video ini bikin saya takjub sama kualitasnya. Semangat bikin konten begini!",top banget istanabet17 <heart> video ini bikin saya takjub sama kualitasnya semangat bikin konten begini
1,"Luar biasa keren! 𝑰𝑺𝑻𝑨𝑵𝑨𝑩𝑬𝑻17❤️, konten ini bikin saya kagum sama detailnya. Semangat bikin video sebagus ini!",luar biasa keren istanabet17 <heart> konten ini bikin saya kagum sama detailnya semangat bikin video sebagus ini
0,Muka aloy napa lucu mulu ya ahahahhaa,muka aloy napa lucu mulu ya ahahahhaa
1,"Ini dia konten idaman! 𝑰𝑺𝑻𝑨𝑵𝑨𝑩𝑬𝑻17❤️, infonya super berguna dan disampaikan dengan gaya yang bikin betah. Keren!",ini dia konten idaman istanabet17 <heart> infonya super berguna dan disampaikan dengan gaya yang bikin betah keren
1,"Luar biasa keren! 𝑰𝑺𝑻𝑨𝑵𝑨𝑩𝑬𝑻17❤️, konten ini bener-bener inspiratif dan mudah dipahami. Sukses selalu!",luar biasa keren istanabet17 <heart> konten ini bener bener inspiratif dan mudah dipahami sukses selalu
1,"Wah, sungguh inspiratif! 𝑰𝑺𝑻𝑨𝑵𝑨𝑩𝑬𝑻17❤️, isi videonya penuh wawasan dan disajikan dengan menarik. Pasti ditonton sampai habis!",wah sungguh inspiratif istanabet17 <heart> isi videonya penuh wawasan dan disajikan dengan menarik pasti ditonton sampai habis
1,"Top banget! 🔥ISTANABET 𝟏𝟕🔥, video ini bikin saya takjub sama kualitasnya. Semangat bikin konten begini!",top banget <hype> istanabet 17 <hype> video ini bikin saya takjub sama kualitasnya semangat bikin konten begini
1,"Kalo video ini viral, fix karena 𝑰𝑺𝑻𝑨𝑵𝑨𝑩𝑬𝑻17❤️ mention",kalo video ini viral fix karena istanabet17 <heart> mention
1,Jogja lantai 2 setia hadir nyimak pak mantap !𝑰𝑺𝑻𝑨𝑵𝑨𝑩𝑬𝑻17❤️,jogja lantai 2 setia hadir nyimak pak mantap istanabet17 <heart>
1,"Wow, ini sih top! 🔥ISTANABET 𝟏𝟕🔥, penyampaian yang asik dan isi yang berbobot bikin video ini juara!",wow ini sih top <hype> istanabet 17 <hype> penyampaian yang asik dan isi yang berbobot bikin video ini juara
1,"Keren parah! 𝑰𝑺𝑻𝑨𝑵𝑨𝑩𝑬𝑻17❤️, video ini bikin saya kagum sama kedalaman materinya. Lanjutkan bro!",keren parah istanabet17 <heart> video ini bikin saya kagum sama kedalaman materinya lanjutkan bro
0,sumpah ini bang radit sm si aloy ngapa jadi lucu banget wkwkwkwkwk,sumpah ini bang radit sm si aloy ngapa jadi lucu banget wkwkwkwkwk
0,Coba Aloy satu set sama Rigen pasti rame😂😂,coba aloy satu set sama rigen pasti rame <laugh> <laugh>
0,"smart loh dia, cara komunikasinya ngalir aja terus artikulasinya bagus, semangat mister to the moonn, ga ngikutin banget cuma tau nama doang, iseng nonton ini seru jugaaa, yuk bisa ke radio aloy atau buat podcast sendiriii, seru dengernyaaa❤❤",smart loh dia cara komunikasinya ngalir aja terus artikulasinya bagus semangat mister to the moonn ga ngikutin banget cuma tau nama doang iseng nonton ini seru jugaa yuk bisa ke radio aloy atau buat podcast sendirii seru dengernyaa <heart> <heart>
0,Bang radit kali ini ada bagian yg polosnya kayak dibuat2 😅 gw juga sama kok blom pernah ke club tp gak segitunya jg sih.,bang radit kali ini ada bagian yg polosnya kayak dibuat2 gw juga sama kok blom pernah ke club tp gak segitunya jg sih
0,SUPPORT ALLOYYYYY ALWAYS🎉🎉🎉🎉🎉,support alloyy always
0,Aloy emg aku kamu gini ya ngomongnya😂,aloy emg aku kamu gini ya ngomongnya <laugh>
0,ngakak karna ekspresi aloy dan ketawanya raditt😭,ngakak karna ekspresi aloy dan ketawanya raditt
0,Aku kalau ketemu bang Radit: “bang buat buku bang”,aku kalau ketemu bang radit bang buat buku bang
0,Klarifikasi mulu loy😭🤣🤣,klarifikasi mulu loy <laugh> <laugh>
0,kenceng banget ni viewersssssss bjir,kenceng banget ni viewerss bjir
0,Bang Radit ini emang gatau apa emang menaruh gelas kosong?😭,bang radit ini emang gatau apa emang menaruh gelas kosong
0,aloy kumpulin sm rigen seru keknya😂😂😂,aloy kumpulin sm rigen seru keknya <laugh> <laugh> <laugh>
0,16.00 yaelah bang sy mh ga pengaruh alco*ol jg emosional,16 00 yaelah bang sy mh ga pengaruh alco ol jg emosional
0,"Aloy University 🎉

Belajar yg bener yaaaa mahasiswa aloyyyyy",aloy university belajar yg bener yaa mahasiswa aloyy
0,Benar-benar belajar dunia malam ,benar benar belajar dunia malam
0,ini naiknya kek modelnya kek keanu dulu gitu ya? wkw,ini naiknya kek modelnya kek keanu dulu gitu ya wkw
0,12.12 orang ngantuk tuh gimana 😂,12 12 orang ngantuk tuh gimana <laugh>
0,Undang rich brian dong bang,undang rich brian dong bang
0,Buset cepat amat 1 jt view,buset cepat amat 1 jt view
0,emosi mulu loy loy😭🤣🤣,emosi mulu loy loy <laugh> <laugh>
0,Radit dimarah2in Aloy 😂,radit dimarah2in aloy <laugh>
0,"bahas film single, kemarin gw baru nonton lagi wkkww",bahas film single kemarin gw baru nonton lagi wkkww
0,"Related bgt bang radit nanya details tentang club krn memang gak pernah sama sekali, minimal ada gambaran lah ya..kurang lama bang sumpah..kocak deh nonton dr awal gak kerasa, bang radit yg iseng bang aloy yg suka marah2🫵🤣😂  next bang aloy suruh perform 2 menit disitu bang tanggung amat cuma ngeluarin alat2 nya doank😂",related bgt bang radit nanya details tentang club krn memang gak pernah sama sekali minimal ada gambaran lah ya kurang lama bang sumpah kocak deh nonton dr awal gak kerasa bang radit yg iseng bang aloy yg suka marah2 <laugh> <laugh> next bang aloy suruh perform 2 menit disitu bang tanggung amat cuma ngeluarin alat2 nya doank <laugh>
0,Jadi begini bentukan manusia financial freedom mau terjun ke dunia malem ? 😂,jadi begini bentukan manusia financial freedom mau terjun ke dunia malem <laugh>
0,D&D mana nih bang...,d d mana nih bang
0,"Aloy tiap abis ngomong langsung klaricikasi wkwkwk 
""mungkin"" mulu wkwk",aloy tiap abis ngomong langsung klaricikasi wkwkwk mungkin mulu wkwk
0,Bang yono uda kawin bang ga mau diundang lagi 😂,bang yono uda kawin bang ga mau diundang lagi <laugh>
0,Gelo langsung 1.5jt viewer nya,gelo langsung 1 sjt viewer nya
0,Cocok banget Radit ngobrol ama Aloy. Nyambung lucunya . Cocok nih jadi circle Radit,cocok banget radit ngobrol ama aloy nyambung lucunya cocok nih jadi circle radit
1,𝑰𝑺𝑻𝑨𝑵𝑨𝑩𝑬𝑻17❤️ emang udah jadi inspirasi konten kreator banget,istanabet17 <heart> emang udah jadi inspirasi konten kreator banget
1,"Yang tau 𝑰𝑺𝑻𝑨𝑵𝑨𝑩𝑬𝑻17❤️, pasti ngerti deep meaning video ini",yang tau istanabet17 <heart> pasti ngerti deep meaning video ini
1,𝑰𝑺𝑻𝑨𝑵𝑨𝑩𝑬𝑻17❤️ tuh emang selalu relate sama vibe video kayak gini,istanabet17 <heart> tuh emang selalu relate sama vibe video kayak gini
1,Gue yakin creator 𝑰𝑺𝑻𝑨𝑵𝑨𝑩𝑬𝑻17❤️ juga suka video gini,gue yakin creator istanabet17 <heart> juga suka video gini
1,"Gila sih, ini vibes-nya kayak 𝑰𝑺𝑻𝑨𝑵𝑨𝑩𝑬𝑻17❤️ banget 😭🔥",gila sih ini vibes nya kayak istanabet17 <heart> banget <hype>
1,Udah kayak trailer 𝑰𝑺𝑻𝑨𝑵𝑨𝑩𝑬𝑻17❤️ versi lowkey 😂,udah kayak trailer istanabet17 <heart> versi lowkey <laugh>
1,"Setiap kali denger beat kayak gini, langsung inget 𝑰𝑺𝑻𝑨𝑵𝑨𝑩𝑬𝑻17❤️",setiap kali denger beat kayak gini langsung inget istanabet17 <heart>
1,Nonton ini sambil buka 𝑰𝑺𝑻𝑨𝑵𝑨𝑩𝑬𝑻17❤️ = combo mantap,nonton ini sambil buka istanabet17 <heart> combo mantap
1,Yang ngerti 𝑰𝑺𝑻𝑨𝑵𝑨𝑩𝑬𝑻17❤️ pasti paham maksud gue 😏,yang ngerti istanabet17 <heart> pasti paham maksud gue
0,Ngakak banget sengaunya tapi ngakak wkwkw,ngakak banget sengaunya tapi ngakak wkwkw
1,Ada yang nemu versi 𝑰𝑺𝑻𝑨𝑵𝑨𝑩𝑬𝑻17❤️ dari video ini?,ada yang nemu versi istanabet17 <heart> dari video ini
1,Gue rasa tim 𝑰𝑺𝑻𝑨𝑵𝑨𝑩𝑬𝑻17❤️ bisa re-create ini lebih epic 🔥,gue rasa tim istanabet17 <heart> bisa re create ini lebih epic <hype>
1,"Ini aesthetic-nya mirip 𝑰𝑺𝑻𝑨𝑵𝑨𝑩𝑬𝑻17❤️, no debat",ini aesthetic nya mirip istanabet17 <heart> no debat
1,Btw 𝑰𝑺𝑻𝑨𝑵𝑨𝑩𝑬𝑻17❤️ udah pernah bahas ini belum sih?,btw istanabet17 <heart> udah pernah bahas ini belum sih
0,dah kalo ada aloy yg nonton 1jt lebih ..emng king aloy mh beda😅😅,dah kalo ada aloy yg nonton ijt lebih emng king aloy mh beda
0,Ga pernah ke club + alkohol tapi penasaran ☝🏻,ga pernah ke club alkohol tapi penasaran
0,loy kaloo dipuji gapapa bgt tauu buat nerimaa aamiin kan loyyyy,loy kaloo dipuji gapapa bgt tauu buat nerimaa aamiin kan loyy
0,"ngefans bgt sm aloy, selain attitudenya good bgt, lucunya tuh natural bgt, itu luar biasanya aloy",ngefans bgt sm aloy selain attitudenya good bgt lucunya tuh natural bgt itu luar biasanya aloy
0,4x bangett nonton gue 😂,ax bangett nonton gue <laugh>
0,ALOY DATENG TRENDING SEMUA PODCAST 😂😂😂,aloy dateng trending semua podcast <laugh> <laugh> <laugh>
0,selamat ya Aloy kamu berhak ada d posisi ini,selamat ya aloy kamu berhak ada d posisi ini
0,kenapa si marah marah mulu loy -nada jot,kenapa si marah marah mulu loy nada jot
0,Sudah banyak club yg melarang celana pendek n sandal,sudah banyak club yg melarang celana pendek n sandal
0,Mukanya kayak boboho,mukanya kayak boboho
0,Nonton ini sambil makan keselek mulu😂😂😂😂。，,nonton ini sambil makan keselek mulu <laugh> <laugh> <laugh> <laugh>
0,wow..... 1 jt bang radit.... king aloy,wow 1 jt bang radit king aloy
0,bang radit iklannya hampir pinjol semua 😢,bang radit iklannya hampir pinjol semua
0,Baru mulai aja gua udah ngakak 😂😂😂,baru mulai aja gua udah ngakak <laugh> <laugh> <laugh>
0,Aloy mgkin gk pinter tp aloy cerdas loh lucu lagi,aloy mgkin gk pinter tp aloy cerdas loh lucu lagi
0,Keren banget king gaya gmna aja lucu,keren banget king gaya gmna aja lucu
0,"The real KING ALOY,, belum ada 24 jam views udah 1,4M",the real king aloy belum ada 24 jam views udah 1 am
0,"Aloyy ya? Baru denger, jarang liattt!! Tapi seru ya ternyataa",aloyy ya baru denger jarang liatt tapi seru ya ternyataa
0,Berkarisma bgt aloy. Anak rumahan belajar dan membayangkan club gmna 😂,berkarisma bgt aloy anak rumahan belajar dan membayangkan club gmna <laugh>
0,Gk expect ada inter milan sih 😂,gk expect ada inter milan sih <laugh>
0,22:40 sama hal nya kayak rigen,22 40 sama hal nya kayak rigen
0,"Praipet ruum, tidak merokok, spotipay.",praipet ruum tidak merokok spotipay
0,Tenang bang dika kalau club diluar negri gk boleh ngerokok,tenang bang dika kalau club diluar negri gk boleh ngerokok
0,jadi jatohnya kek keresahannya rigen ya aloyyy😂😂,jadi jatohnya kek keresahannya rigen ya aloyy <laugh> <laugh>
0,Nonton adanya ngakak terus liat exspresi aloyyy 😂😂😂,nonton adanya ngakak terus liat exspresi aloyy <laugh> <laugh> <laugh>
0,Bang request ngobrol sama tepe 24 jam dong,bang request ngobrol sama tepe 24 jam dong
0,Selalu bikin ngakak KING ALOY 🔥🔥,selalu bikin ngakak king aloy <hype> <hype>
0,"Bagus banget, dia gak bangga akan maboknya, selalu bilang “ini tidak patut ditiru, ini kebodohan saya”",bagus banget dia gak bangga akan maboknya selalu bilang ini tidak patut ditiru ini kebodohan saya
0,"08:26 ""harus ngejreng ga""😅",08 26 harus ngejreng ga
0,Sumpah 15 menit pertama aja uda ngakak terus gw!! Lagian si Radit ngomong ditanggapi serius sama Aloy hahahaa 🤣🤣🤣,sumpah 15 menit pertama aja uda ngakak terus gw lagian si radit ngomong ditanggapi serius sama aloy hahahaa <laugh> <laugh> <laugh>
0,Pea ini org kocakkkk 😂😂😂😂,pea ini org kocakk <laugh> <laugh> <laugh> <laugh>
0,Beruntung banget bang radit bisa undang king aloy,beruntung banget bang radit bisa undang king aloy
0,"gelo aloy baru sehari udh 1,4jt yg nonton",gelo aloy baru sehari udh 1 ajt yg nonton
1,Akhirnya bisa jakpot besar bermain di 🏆𝗩𝗜𝗞𝗜𝗡𝗚𝗧𝗢𝗧𝗢🏆,akhirnya bisa jakpot besar bermain di vikingtoto
0,"Durasi podcast 53 menit, 80-90% ketawa + cengar-cengir ngeliat mereka berdua. Endingnya gigi gw kering nih 😂🤣😆",durasi podcast 53 menit 80 90 ketawa cengar cengir ngeliat mereka berdua endingnya gigi gw kering nih <laugh> <laugh>
1,Hanya dengan main 🏆𝗩𝗜𝗞𝗜𝗡𝗚𝗧𝗢𝗧𝗢🏆 utang langsung lunas,hanya dengan main vikingtoto utang langsung lunas
1,Pilihan terbaik 🏆VIKINGT0T0🏆 buat kamu hari ini,pilihan terbaik vikingt0t0 buat kamu hari ini
1,"Aku pikir biasa aja, ternyata 🏆𝗩𝗜𝗞𝗜𝗡𝗚𝗧𝗢𝗧𝗢🏆 terbaik",aku pikir biasa aja ternyata vikingtoto terbaik
1,Cari hoki di 🏆𝗩𝗜𝗞𝗜𝗡𝗚𝗧𝗢𝗧𝗢🏆 ada terus tiap hari,cari hoki di vikingtoto ada terus tiap hari
1,𝑽𝑰𝑲𝑰𝑵𝑮𝑻𝑶𝑻𝑶 lagi ada Bonus Rollingan Slot Games di bagikan setiap hari,vikingtoto lagi ada bonus rollingan slot games di bagikan setiap hari
1,𝑽𝑰𝑲𝑰𝑵𝑮𝑻𝑶𝑻𝑶 juga ada Bonus Deposit Qris 3%,vikingtoto juga ada bonus deposit qris 3
0,Ngagakkkk bangettttt😂,ngagakk bangett <laugh>
0,Humble terus ya Loy.. 😍,humble terus ya loy
0,Lagian aloyy ngejreng bgt🤣,lagian aloyy ngejreng bgt <laugh>
0,"Personal branding bisa dijual dan laku keras, mister laoy 🔥🔥😂",personal branding bisa dijual dan laku keras mister laoy <hype> <hype> <laugh>
0,Aloy klarifikasi seumur hidup😂,aloy klarifikasi seumur hidup <laugh>
1,𝑽𝑰𝑲𝑰𝑵𝑮𝑻𝑶𝑻𝑶 lagi ada Bonus Next Deposit 3%,vikingtoto lagi ada bonus next deposit 3
1,payok dulurr join di 𝑽𝑰𝑲𝑰𝑵𝑮𝑻𝑶𝑻𝑶 ada Bonus New Member 10%,payok dulurr join di vikingtoto ada bonus new member 10
1,Buka 🏆𝗩𝗜𝗞𝗜𝗡𝗚𝗧𝗢𝗧𝗢🏆 langsung seneng dan happy,buka vikingtoto langsung seneng dan happy
0,Bng aloy gw beberapa kali ketemu lu di Gino feruchi bandung mu nyapa tapi malu gila hahaha,bng aloy gw beberapa kali ketemu lu di gino feruchi bandung mu nyapa tapi malu gila hahaha
0,Terhibur bgtt lucuuu😂😂😂,terhibur bgtt lucuu <laugh> <laugh> <laugh>
0,Konten seperti ini yang harusnya viral!-,konten seperti ini yang harusnya viral
0,"Wow, keren banget! Edukasi sambil menghibur.",wow keren banget edukasi sambil menghibur
0,Mantap! Cara penyampaiannya gampang dimengerti.,mantap cara penyampaiannya gampang dimengerti
0,Konten ini bener-bener beda dari yang lain!,konten ini bener bener beda dari yang lain
0,"Sangat kreatif, idenya luar biasa!",sangat kreatif idenya luar biasa
0,"Videonya keren banget, bikin tambah wawasan!",videonya keren banget bikin tambah wawasan
0,"Judol,,,ber akhir
Bundir
Miskin
Pencuri
Pemabok
Pembunuh",judol ber akhir bundir miskin pencuri pemabok pembunuh
0,Durasi panjangin gak 😭🤣🤣 ngakak muluk dari awal ampek akhir,durasi panjangin gak <laugh> <laugh> ngakak muluk dari awal ampek akhir
1,"Paduka maha raja, tuanku the star boy, mega bintang (superstar) the king Aloy 🔥🔥
the king ngasih menang juga cuma *DOYOKJP* !!",paduka maha raja tuanku the star boy mega bintang superstar the king aloy <hype> <hype> the king ngasih menang juga cuma doyokjp
